PictureId;Id;class;midx;midy;height;width;dist3d;mid_dist;mean_dist;med_dist;mid_hag;mean_hag;median_hag
11883;1077;SchoolBus;324.5990162035;258.574074074;43.68026620399999;50.00381582699998;38.220027097801804;194.0;195.1325581395349;194.0;2.298769152582935;1.594512377925473;1.6130846592158594
11884;1077;SchoolBus;324.5990162035;258.574074074;43.680251735999974;50.00381582699998;38.220027123650745;194.0;195.1325581395349;194.0;2.4074430270340113;1.723659423154344;1.727830677519405
11885;1077;SchoolBus;324.5990162035;258.57404513899996;43.680284287999996;50.00381582699998;38.220027046104484;194.0;195.1325581395349;194.0;2.43130945624881;1.7415077310240046;1.7467917034171645
11886;1077;SchoolBus;324.5990162035;258.574074074;43.68028428799997;50.00381582699998;38.22002711072628;194.0;195.1325581395349;194.0;2.3397834430935056;1.6475755031238368;1.6593422986068251
11887;1077;SchoolBus;324.5990162035;258.574074074;43.680251735999974;50.00381582699998;38.2200270590284;194.0;195.1325581395349;194.0;2.4238476335935797;1.7425263303863556;1.7440027107328557
11888;1077;SchoolBus;324.5990162035;258.574045139;43.68026620399999;50.00381582699998;38.220027033180024;194.0;195.1325581395349;194.0;2.4067560715501717;1.7190683519808114;1.7268063364352173
11889;1077;SchoolBus;324.5990162035;258.574074074;43.680251735999974;50.00381582699998;38.22002711072628;194.0;195.1325581395349;194.0;2.3433004078490427;1.6464695489152357;1.657371913729449
11890;1077;SchoolBus;324.5990162035;258.574045139;43.680298755999985;50.00381582699998;38.220026981482185;194.0;195.1325581395349;194.0;2.3819994997854916;1.6905864631150294;1.698903010470799
11891;1077;SchoolBus;324.5990162035;258.574074074;43.680251735999974;50.00381582699998;38.22002713657522;194.0;195.1325581395349;194.0;2.3132498763623897;1.6173861583542515;1.632258735099331
11892;1077;SchoolBus;324.5990162035;258.574074074;43.68026620399999;50.00381582699998;38.22002711072628;194.0;195.1325581395349;194.0;2.3347126427379408;1.6308833801348817;1.6489683049861075
11893;1077;SchoolBus;324.5990162035;258.57404513899996;43.680284287999996;50.00381582699998;38.2200270073311;194.0;195.1325581395349;194.0;2.205629632758729;1.4908161968734424;1.5229916933970138
11894;1077;SchoolBus;324.5990162035;258.574074074;43.680298755999985;50.00381582699998;38.22002707195287;194.0;195.1325581395349;194.0;2.312894660151425;1.6077127609247155;1.6281502579004403
11895;1077;SchoolBus;324.5990162035;258.574074074;43.680251735999974;50.00381582699998;38.22002716242363;194.0;195.1325581395349;194.0;2.4384889540140406;1.7602217988204987;1.7530759413325274
11896;1077;SchoolBus;324.5990162035;258.574074074;43.680251735999974;50.00381582699998;38.22002720119706;194.0;195.1325581395349;194.0;2.404944995208977;1.718147007268931;1.7243191352017107
11897;1077;SchoolBus;324.5990162035;258.574074074;43.680298755999985;50.00381582699998;38.2200270590284;194.0;195.1325581395349;194.0;2.4134997249071013;1.7268336117687109;1.7330702357697696
11898;1077;SchoolBus;324.5990162035;258.574074074;43.680298755999985;50.00381582699998;38.220027097801804;194.0;195.1325581395349;194.0;2.309234140937132;1.594023299653947;1.624337494874883
11899;1077;SchoolBus;324.5990162035;258.574074074;43.680251735999974;50.00381582699998;38.220027097801804;194.0;195.1325581395349;194.0;2.441590667267139;1.7631056689675841;1.757142980387112
11900;1077;SchoolBus;324.5990162035;258.574074074;43.680251735999974;50.00381582699998;38.22002717534811;194.0;195.1325581395349;194.0;2.356728363175634;1.6635227667283814;1.6723974748841446
11901;1077;SchoolBus;324.5990162035;258.574074074;43.68026620399999;50.00381582699998;38.22002718827258;194.0;195.1325581395349;194.0;2.4599085890044563;1.7799069131261867;1.777244760628749
11902;1077;SchoolBus;324.5990162035;258.574074074;43.68028428799997;50.00381582699998;38.22002717534811;194.0;195.1325581395349;194.0;2.261690461906138;1.5543754354386738;1.5797091870880102
11903;1077;SchoolBus;324.5990162035;258.574074074;43.68026620399999;50.00381582699998;38.220027123650745;194.0;195.1325581395349;194.0;2.3771764992377324;1.685758140032791;1.6942317183767734
11904;1077;SchoolBus;324.5990162035;258.574074074;43.680251735999974;50.00381582699998;38.220027123650745;194.0;195.1325581395349;194.0;2.4597033751535804;1.7835207104583597;1.7743511216204428
11905;1077;SchoolBus;324.5990162035;258.574074074;43.680251735999974;50.00381582699998;38.22002714949915;194.0;195.1325581395349;194.0;2.2757138175478104;1.5637427216580688;1.5920768029247174
11906;1077;SchoolBus;324.5990162035;258.574074074;43.68028428799997;50.00381582699998;38.22002714949915;194.0;195.1325581395349;194.0;2.3876844190919897;1.6831921025793979;1.7023598623476026
11907;1077;SchoolBus;324.5990162035;258.574074074;43.68028428799997;50.00381582699998;38.22002717534811;194.0;195.1325581395349;194.0;2.3158441041748947;1.6195999555990734;1.6331685027387746
11908;1077;SchoolBus;324.5990162035;258.574074074;43.68026620399999;50.00381582699998;38.22002721412155;194.0;195.1325581395349;194.0;2.4254518549858535;1.7376846790104417;1.7387345206650267
11909;1077;SchoolBus;324.5990162035;258.574074074;43.680251735999974;50.00381582699998;38.220027033180024;194.0;195.1325581395349;194.0;2.292388432898818;1.5934806276271032;1.6082194818559064
11910;1077;SchoolBus;324.5990162035;258.57404513899996;43.680284287999996;50.00381582699998;38.2200270073311;194.0;195.1325581395349;194.0;2.345362498867015;1.6447132251944245;1.6592506364139634
11911;1077;SchoolBus;324.5990162035;258.57404513899996;43.680284287999996;50.00381582699998;38.2200270590284;194.0;195.1325581395349;194.0;2.3923193325243766;1.7001448789299203;1.7067780465754208
11912;1077;SchoolBus;324.5990162035;258.57404513899996;43.680251736;50.00381582699998;38.22002702025556;194.0;195.1325581395349;194.0;2.4493566546204857;1.771881855034799;1.7649294488768081
11913;1077;SchoolBus;324.5990162035;258.574074074;43.680251735999974;50.00381582699998;38.220027097801804;194.0;195.1325581395349;194.0;2.4068480685201994;1.7235070838385438;1.7269921952271723
11914;1077;SchoolBus;324.5990162035;258.574074074;43.680298755999985;50.00381582699998;38.220027123650745;194.0;195.1325581395349;194.0;2.2392580803472697;1.5233097394305493;1.554666585203206
11915;1077;SchoolBus;324.5990162035;258.574045139;43.68026620399999;50.00381582699998;38.220027097801804;194.0;195.1325581395349;194.0;2.448307515086009;1.7711439648546987;1.7636886108138352
11916;1077;SchoolBus;324.5990162035;258.574074074;43.680251735999974;50.00381582699998;38.22002711072628;194.0;195.1325581395349;194.0;2.343435511667991;1.6456562111806479;1.6609896009300638
11917;1077;SchoolBus;324.607523148;258.7078125;43.68560836200001;50.01287253999999;38.216245975103334;194.0;195.13772727272726;194.0;2.3167560973309076;1.697557378269911;1.7482853482100502
11918;1077;SchoolBus;324.629803241;258.9529224535;43.70001085099997;50.03539134800002;38.205923461501;194.0;195.14636363636365;194.0;2.2159268449805882;1.5823895461999835;1.5581179668703111
11919;1077;SchoolBus;324.66724537050004;259.23266782400003;43.723661747999984;50.071893085;38.188810462582815;194.0;195.19636363636363;194.0;2.3639053444738405;1.7098011063967866;1.6788301049677568
11920;1077;SchoolBus;324.717534722;259.507349537;43.75676359999997;50.120298031999994;38.164636873105145;194.0;195.12651162790698;194.0;2.376320208128069;1.6862706375865022;1.6905291128660913
11921;1077;SchoolBus;324.7644675925;259.698061343;43.788071470000006;50.16585648099999;38.14173011936192;194.0;195.13772727272726;194.0;2.293938147342999;1.684747265724298;1.6577632415798558
11922;1077;SchoolBus;324.841261574;259.92546296300003;43.838700810000006;50.237865306;38.10471982537464;194.0;195.15545454545455;194.0;2.2837927404087512;1.6542605972239872;1.7166283133955673
11923;1077;SchoolBus;324.9327546295;260.12089120400003;43.899291087999984;50.32319878499999;38.06028284046575;194.0;195.17181818181817;194.0;2.261038685861614;1.621335094192809;1.6248838588074968
11924;1077;SchoolBus;325.037962963;260.2863425925;43.97021484299998;50.422804541999994;38.00829812995891;194.0;195.18863636363636;194.0;2.401530260887071;1.7637520119057437;1.7827614368795413
11925;1077;SchoolBus;325.159375;260.4253472225;44.051696324999995;50.535821759999976;37.94877023537941;194.0;195.19863636363635;194.0;2.3414847507313308;1.6801630905768268;1.663140327959825
11926;1077;SchoolBus;325.262210648;260.514699074;44.11997974600004;50.63054108799997;37.89905668818447;194.0;195.2566448801743;194.0;2.2781459437785543;1.5052774468829195;1.5001095283524357
11927;1077;SchoolBus;325.411053241;260.617476852;44.220554832000005;50.76944444399999;37.82594566735013;194.0;195.1301247771836;194.0;2.2641559598513687;1.6476382220346077;1.5872677116178409
11928;1077;SchoolBus;325.5788773145;260.7048032405;44.33229166700002;50.92432725699996;37.74508124653506;194.0;195.12745098039215;194.0;2.166480483451643;1.5251272460901717;1.5019187089351753
11929;1077;SchoolBus;325.762847222;260.7799479165;44.455689380999985;51.09390191;37.656254287813006;194.0;195.13903743315507;194.0;2.401523438495122;1.793358113906548;1.8043708758834391
11930;1077;SchoolBus;325.911689815;260.8299189815;44.555862991;51.232949942000005;37.5844637027939;194.0;195.17963286713288;194.0;2.303954971023117;1.6592473393617437;1.6236348332151742
11931;1077;SchoolBus;326.1819444445;260.9038194445;44.73799189900001;51.48378182900001;37.454730215179666;194.0;195.18706293706293;194.0;2.363064324926965;1.7191404962325136;1.6774208149274372
11932;1077;SchoolBus;326.3587384255;260.9437789355;44.856503183;51.647620081000014;37.37084938703275;194.0;195.10026737967914;194.0;2.2235855912707407;1.607303810608724;1.5553854105522191
11933;1077;SchoolBus;326.5450810185;260.98125;44.98222294599998;51.82032696700003;37.28235717475768;194.0;195.17342047930282;194.0;2.431312012568908;1.726217561042956;1.742884886148918
11934;1077;SchoolBus;326.8105324075;261.0280671295;45.16144024899998;52.067603442999996;37.15711501057956;194.0;195.17683946488293;194.0;2.4058935134558297;1.78401299979664;1.7576040586382788
11935;1077;SchoolBus;327.09641203700005;261.072251157;45.354050925999985;52.33436415;37.023599296831634;194.0;195.18603678929765;194.0;2.304012049727703;1.6646249591612434;1.6309666359363817
11936;1077;SchoolBus;327.3249421295;261.1041666665;45.50746166100001;52.54703414300002;36.918012444197856;194.0;195.22846595570138;194.0;2.410874980290018;1.755964082098593;1.7270384375038788
11937;1077;SchoolBus;327.6458912035;261.1453703705;45.72474681700001;52.846838831000014;36.76973338723544;194.0;195.2149302707137;194.0;2.3282799895783413;1.6704466058042866;1.6451282784320362
11938;1077;SchoolBus;327.989583333;261.185474537;45.95666594399998;53.169209346;36.61299691686736;194.0;195.25040257648953;194.0;2.348355065094026;1.6714542753759751;1.660948375124871
11939;1077;SchoolBus;328.2607638885;261.215190972;46.14061053200001;53.42383535900001;36.489832436312085;194.0;195.15627563576703;194.0;2.4288153167581505;1.8234234075154836;1.8281918071613887
11940;1077;SchoolBus;328.64380787;261.254340278;46.399660012;53.78394097199998;36.31805495357317;194.0;195.18236714975845;194.0;2.2590220888398065;1.6072583169676888;1.575710041681166
11941;1077;SchoolBus;329.0510416665;261.293287037;46.67500723400002;54.16741898099997;36.13763840350413;194.0;195.1371158392435;194.0;2.335818836321387;1.6621237935446818;1.6409191535865073
11942;1077;SchoolBus;329.372453704;261.322337963;46.89254918999998;54.469498697999995;35.99655724063465;194.0;195.14738878143135;194.0;2.329392206975635;1.6365517322858312;1.6391087433163598
11943;1077;SchoolBus;329.821412037;261.3611689815;47.19769241900002;54.894411891999994;35.80081006836649;194.0;195.15705996131527;194.0;2.3378057135853307;1.6498807086176002;1.6364495966674895
11944;1077;SchoolBus;330.297337963;261.40141782399996;47.521137151999994;55.34758029599999;35.59614882529332;194.0;195.0696324951644;194.0;2.362182349745458;1.7260972057792348;1.6785190607736986
11945;1077;SchoolBus;330.671875;261.431221065;47.77609591999999;55.70261501799996;35.436829143227385;194.0;195.11398176291794;194.0;2.3692489130114183;1.6914688602153556;1.6790852177399263
11946;1077;SchoolBus;331.19716435149996;261.47094907400003;48.133166956000025;56.20446686899999;35.21656207271344;194.0;195.143221574344;194.0;2.313429393099863;1.6262508098386448;1.6260478535449039
11947;1077;SchoolBus;331.6100694445;261.500810185;48.414246961999964;56.599276621;35.04548682318185;194.0;195.18152524167562;194.0;2.344117412997127;1.6398135458927487;1.525844240323572
11948;1077;SchoolBus;332.18657407399996;261.540943287;48.807396555999986;57.15138527200003;34.809523882200054;194.0;195.10239885427856;194.0;2.3549610129920815;1.7019520972737263;1.6665348364669974
11949;1077;SchoolBus;332.79479166650003;261.58130787050004;49.222540509;57.73705512099997;34.564467635037865;193.0;194.85784658691063;194.0;2.9679693024495872;1.7893245323482174;1.781713376372732
11950;1077;SchoolBus;333.273148148;261.6120949075;49.54913194500003;58.198661748000006;34.37465543474674;193.0;194.54433497536945;193.0;3.080016332883803;2.146515677560156;2.1572522817041717
11951;1077;SchoolBus;333.7671296295;261.64320023150003;49.888852719;58.67719184099997;34.17978032602127;193.0;194.53661016949152;193.0;2.8720643736236173;1.9957486879127049;2.002625811597909
11952;1077;SchoolBus;334.4607060185;261.685011574;50.363780382000016;59.35047019699999;33.91188681531326;193.0;194.4484745762712;193.0;2.85348226087903;2.0182059374286356;2.063615679894596
11953;1077;SchoolBus;334.787789352;261.72436342599997;50.852455873999986;60.02920283599997;33.635567822970884;193.0;194.55882352941177;193.0;3.0278313489417368;2.0657930209563244;2.106801614129793
11954;1077;SchoolBus;334.4521412035;261.745167824;51.21739728000003;60.51493778899999;33.42377514870585;193.0;194.5792349726776;193.0;2.9421176270379217;1.958383571609487;2.0184165107335694
11955;1077;SchoolBus;332.8673032405;261.7863715275;51.692657697000016;61.15570023099997;33.13545779678923;193.0;194.44766708701135;193.0;2.879264912707322;2.061038436181032;2.0832334072285477
11956;1077;SchoolBus;330.97719907400005;261.8151909725;52.20873480899999;61.848748554;32.839460168551845;193.0;194.4444789081886;193.0;2.968225127897531;2.177034092338642;2.1765066142279608
11957;1077;SchoolBus;329.918113426;261.8385127315;52.62459129099997;62.391753472000005;32.61144096788246;193.0;194.3086228287841;193.0;2.8867269907096276;2.1733744375253554;2.2207956115022878
11958;1077;SchoolBus;329.4255208335;261.8703993055;53.19978660299998;63.174399594999954;32.29940971241594;193.0;194.40371368673254;193.0;3.0336750433413844;2.202165140331936;2.239944097264079
11959;1077;SchoolBus;329.6293981485;261.915625;53.813758680000035;64.02446469899996;31.978098880455253;193.0;194.33391203703704;193.0;2.8065101205913;2.064349346108727;2.0168361114198827
11960;1077;SchoolBus;330.02048611099997;261.958072917;54.30267288800002;64.70637297399998;31.731038052348556;193.0;194.25028935185185;193.0;2.8722060311746738;2.195439178065821;2.17145533136833
11961;1077;SchoolBus;330.735416667;262.019994213;54.994585503999986;65.675137442;31.393443749243556;193.0;194.20936639118457;193.0;2.8143407171540975;2.0886127651350135;2.01860685355531
11962;1077;SchoolBus;331.591087963;262.079195602;55.741250724000025;66.71895977999998;31.04644530623054;193.0;194.28891257995735;193.0;2.807670127645011;2.094614585553771;2.0178837349087786
11963;1077;SchoolBus;332.2946180555;262.123900463;56.32929325799998;67.54280237299997;30.78011417649351;193.0;194.1703091684435;193.0;2.8204580099127057;2.1984191543773655;2.148757552240645
11964;1077;SchoolBus;333.29444444449996;262.1824363425;57.15285373300003;68.69864004699997;30.416765089278393;193.0;194.16043732519705;193.0;2.7931946992571177;2.0981168625629683;1.9996998158569639
11965;1077;SchoolBus;334.0852430555;262.2247685185;57.80091145899999;69.61142216499996;30.13813888345415;192.0;193.97192118226602;193.0;3.5654153872280716;2.4307419937506354;2.3871239469978534
11966;1077;SchoolBus;334.5375;262.28773148150003;58.46485460100001;70.541087962;29.854414448707196;192.0;193.65982334686083;192.0;3.5670091757480247;2.544751792111974;2.557728692475866
11967;1077;SchoolBus;334.12314814850004;262.3787037035;59.37005208299999;71.77078269700002;29.469027760697056;192.0;193.61111111111111;192.0;3.559725071306085;2.5704135688083007;2.5533635104848393
11968;1077;SchoolBus;332.394212963;262.431134259;60.34991319399998;73.03736979199999;29.076611931869195;192.0;193.63530204356613;192.0;3.4743270271658755;2.467076389686481;2.470762893173232
11969;1077;SchoolBus;330.81886574099997;262.4597222225;61.10293692100001;74.01030815999997;28.777295643078293;192.0;193.5376606114311;192.0;3.4581434926706596;2.5132729143305674;2.52370434530439
11970;1077;SchoolBus;329.2752314815;262.5078125;62.14233940999998;75.37768373900002;28.370319237151577;192.0;193.5104761904762;192.0;3.4891647206836183;2.589889245022913;2.606655245556327
11971;1077;SchoolBus;328.790277778;262.5480613425;62.95855758100001;76.474877026;28.059007367533887;192.0;193.4344193817878;192.0;3.552817014547486;2.70828991653036;2.6732707745326305
11972;1077;SchoolBus;328.915914352;262.6128472225;64.11226128499999;78.04686053199998;27.635813192075442;192.0;193.36658653846155;192.0;3.394492338825639;2.654169545951651;2.6274297595156195
11973;1077;SchoolBus;329.5800925925;262.68984375;65.348596644;79.74390190900004;27.20336239463427;192.0;193.35637779941578;192.0;3.4131667463380833;2.597799685934102;2.575258932546502
11974;1077;SchoolBus;330.296412037;262.7508680555;66.33229890099997;81.09714988399998;26.87298352318527;192.0;193.27702955480734;192.0;3.3637019156733015;2.6891155332407144;2.6230041746198873
11975;1077;SchoolBus;331.1265046295;262.810416667;67.365118634;82.52112268500002;26.537577457523245;192.0;193.18256279577722;192.0;3.5239408243298627;2.852628371327793;2.8918321918667322
11976;1077;SchoolBus;332.327835648;262.8815104165;68.82105034700001;84.53210358799998;26.082765579557545;191.0;192.80716112531968;191.0;4.246067523307017;3.1744897264282685;3.2818109614978024
11977;1077;SchoolBus;333.5461805555;262.9369502315;70.370319733;86.677097801;25.61976209951944;191.0;192.67816091954023;191.0;4.011459421283103;3.0442477528156404;3.0837656934033424
11978;1077;SchoolBus;334.432233796;262.966811343;71.59637586800002;88.37371238399999;25.267573248363245;191.0;192.69959425717852;191.0;4.101841019924331;3.1558371097290205;3.2534282558436116
11979;1077;SchoolBus;335.566724537;262.99476273150003;73.32262008100003;90.76366464200004;24.791746536254934;191.0;192.61479061479062;191.0;3.9430356303069214;3.0106831767643065;3.0982443131523807
11980;1077;SchoolBus;336.67650462949996;263.01747685149996;75.16288339099998;93.31223958300001;24.30910711475673;191.0;192.57753254103;191.0;4.020593398208302;3.17308599672458;3.2454777482653823
11981;1077;SchoolBus;337.53315972200005;263.0361689815;76.62506510499998;95.340328414;23.94287699854833;191.0;192.48601108033242;191.0;3.9424138134305924;3.14158410777626;3.1728972144357517
11982;1077;SchoolBus;338.76620370349997;263.0669270835;78.69349681699998;98.20970775500001;23.449126831717223;191.0;192.4330193615908;191.0;4.02413410546521;3.275105854976486;3.306755296114554
11983;1077;SchoolBus;340.686689815;263.08689236099997;80.90666956000001;101.31939380800003;22.949366898231794;190.0;192.1180784745141;191.0;4.644419084252389;3.341210012179967;3.3847402543015033
11984;1077;SchoolBus;343.0504050925;263.08967013899996;82.67392216399998;103.90186631899996;22.570663553735688;190.0;191.86772983114446;190.0;4.599779695528639;3.5414154171349344;3.6730829896256516
11985;1077;SchoolBus;348.0158564815;263.100405093;85.27421874999996;107.79790219899996;22.06069207867188;190.0;191.85422049956935;190.0;4.637496086171447;3.6214181182211718;3.7343316241976163
11986;1077;SchoolBus;354.0570023145;263.07627314850004;88.222764757;112.182993345;21.544965670902915;190.0;191.74594155844156;190.0;4.649058086879283;3.7094843757360034;3.830676785942072
11987;1077;SchoolBus;358.5047453705;263.090972222;90.58791956000002;115.68734809099999;21.154282910526376;190.0;191.6295652173913;190.0;4.538876300334019;3.654221065510139;3.7429841043513683
11988;1077;SchoolBus;363.545138889;263.201388889;93.87017505799997;120.57135416599999;20.628084291949577;190.0;191.52224371373308;190.0;4.612955093520572;3.8579831443952712;3.9593024871640816
11989;1077;SchoolBus;367.8008680555;263.3743055555;97.35912181700002;125.767201967;20.095937952103213;189.0;191.07241040746194;190.0;5.286645890554507;4.060042268126717;4.205325509136694
11990;1077;SchoolBus;370.7302083335;263.529658565;100.15085358799999;129.93256655100004;19.69285078472563;189.0;190.9193450114242;189.0;5.311815558357928;4.253993090897145;4.433218702058483
11991;1077;SchoolBus;374.520891204;263.76799768499995;104.14681712999999;135.911733218;19.15032555279675;189.0;190.75925925925927;189.0;5.136500833401371;4.174359222629415;4.352382488383017
11992;1077;SchoolBus;377.3914351855;263.9714699075;107.37825520899997;140.764163773;18.739614770030297;189.0;190.69825321775676;189.0;5.217847075784448;4.35309637719709;4.473034170836598
11993;1077;SchoolBus;380.366203704;264.198958333;110.83714554400001;145.98551794000002;18.32569133798455;188.0;190.45828705417748;189.0;5.850553353519443;4.36862789879035;4.496949956711797
11994;1077;SchoolBus;384.5859375;264.542332176;115.85246672400001;153.58710937599994;17.768840025981778;188.0;190.05245808468314;188.0;5.892072294136382;4.769418794335305;4.955465233848415
11995;1077;SchoolBus;389.21336805550004;264.93605324099997;121.40396412000001;162.04989872699997;17.20632817060955;188.0;189.99554746002835;188.0;5.8351710880149845;4.792286318869988;4.962126249495133
11996;1077;SchoolBus;393.0192708335;265.260271991;125.98849826400001;169.04840856500005;16.780813160203746;188.0;189.89271708683472;188.0;5.845031329166186;4.94524791719593;5.096643640227554
11997;1077;SchoolBus;398.6398726855;265.6926215275;132.84541377299996;179.405989583;16.2087466599326;187.0;189.5306422480783;188.0;6.50255373479639;5.092881482571183;5.255257456588172
11998;1077;SchoolBus;403.33130787050004;266.052690972;138.561096644;188.088223379;15.776167841380525;187.0;189.18802035152638;187.0;6.471637750929377;5.384354036264614;5.591833595529259
11999;1077;SchoolBus;408.50109953699996;266.4471643515;144.847554977;197.67377025399998;15.340769422133285;187.0;189.0308069315596;187.0;6.301741615897335;5.261081931272994;5.414671214817677
